5_072	"Mereka masih bertele-tele, nyinyir tak tentu arah."	"Mereka masih bertElE-tElE, nyinyir tak tentu arah."
5_073	Mereka melanjutkan perjalanan ke arah Blok-M.	Mereka melanjutkan perjalanan ke arah Blok-EM.
5_074	Mereka memfokuskan perhatian hingga lantai delapan gedung WTC yang tersisa.	Mereka memfokuskan perhatian hingga lantai delapan gedung WE-TE-SE yang tersisa.
5_075	Mereka memunculkannya lewat petikan dawai gitar atau ukulele.	Mereka memunculkannya lEwat petikan dawai gitar atau ukulElE.
5_076	Mereka mengacungkan sejumlah poster yang mencerca Fadhillah.	Mereka mengacungkan sejumlah poster yang mencerca Fa-dhil-lah.
5_077	Mereka mengenang Bendot sebagai ayah yang memperhatikan keluarga.	Mereka mengenang BEndot sebagai ayah yang memperhatikan keluarga.
5_078	Mereka pun ditanyai oleh Mami Fuzi Minggu sore.	Mereka pun ditanyai olEh Mami Fu-zi Minggu sorE.
5_079	Mereka sengaja memakai mobil preman.	Mereka sengaja memakai mobil prEman.
5_080	Mereka sudah sangat ngawur ujar Kepala Divisi Kampanye WALHI Sulawesi Tengah.	Mereka sudah sangat ngawur ujar Kepala Divisi Kampanye WALHI Sulawesi Tengah.
5_081	"Mereka tak mengibarkan atribut seperti spanduk, bendera atau yel-yel."	"Mereka tak mengibarkan atribut seperti spanduk, bendEra atau yEl-yEl."
5_082	Mereka terlihat saling bersenda gurau sambil menunggu giliran.	Mereka terlihat saling bersenda gurau sambil menunggu giliran.
5_083	Mereka tetap ngotot dan berlari.	Mereka tetap ngotot dan berlari.
5_084	Mereka tidak berusaha mencabut surat pengunduran diri mereka dari Inkai.	Mereka tidak berusaha mencabut surat pengunduran diri mereka dari In-kai.
5_085	Mereka tidak dapat masuk Kota Binjai karena diblokir.	Mereka tidak dapat masuk Kota Bin-jai karena diblokir.
5_086	"Mesiu itu tidak dijual sembarangan, ujarnya."	"Mesiu itu tidak dijual sembarangan, ujarnya."
5_087	Mesjid Buntul mulai hidup.	Mesjid Buntul mulai hidup.
5_088	Meski kondisi Sinjai sudah normal Minggu siang.	Meski kondisi Sin-jai sudah normal Minggu siang.
5_089	"Meski orang baru, Habib cukup dikenal sebagai ulama."	"Meski orang baru, Habib cukup dikenal sebagai ulama."
5_090	Meski sempat ditandai isyarat dramatis.	Meski sempat ditandai isyarat dramatis.
5_091	Meski terus dicecar berbagai kritikan.	Meski terus dicecar berbagai kritikan.
5_092	Meskipun memakai syair bahasa Mandarin.	Meskipun memakai sya-ir bahasa Mandarin.
5_093	Meskipun pekerjaannya penjual cendol Minggu sorenya.	Meskipun pekerjaannya penjual cEndol Minggu sorEnya.
5_094	Mestinya pemerintah melakukan penindakan hukum secara lebih sungguh-sunguh.	Mestinya pemerintah melakukan penindakan hukum secara lebih sungguh-sunguh.
5_095	Minggu pagi Mike dimatikan dan sidang ditutup sepihak.	Minggu pagi Maik dimatikan dan sidang ditutup sepihak.
5_096	Mingguan Survei Ekonomi Timur Tengah.	Mingguan survEi Ekonomi Timur Tengah.
5_097	"Mirip celana TNI, Rumsfeld juga mengatakan demikian."	"Mirip celana TE-EN-I, Rums-fEld juga mengatakan demikian."
5_098	Misa Minggu malam Paskah khidmat.	"Misa Minggu, malam Paskah khid-mat."
5_099	Misalnya Andrea yang suka menyibakkan rambut.	Misalnya AndrEa yang suka menyibakkan rambut.
5_100	Misalnya penyakit asma atau epilepsi.	Misalnya penyakit asma atau EpilEpsi.
5_101	Kemajuan ilmu pengetahuan dan teknologi memungkinkan masyarakat memperoleh informasi seluas-luasnya.	Kemajuan ilmu pengetahuan dan teknologi memungkinkan masyarakat memperolEh informasi seluas-luasnya.
5_102	Peran dunia perfilman dalam menjaga norma sosial semakin merosot.	Peran dunia perfilman dalam menjaga norma sosial semakin merosot.
5_103	SMAN satu Wonosobo Jawa Tengah berhasil menjadi Juara satu Lomba Cerdas Cermat empat Pilar MPR.	SeMAN satu Wonosobo Jawa Tengah berhasil menjadi Juara satu Lomba Cerdas Cermat empat Pilar MPR.
5_104	Viva Yoga Mauladi berpendapat bahwa pidato kinerja Presiden Jokowi dinilai bagus.	Viva Yoga Mauladi berpendapat bahwa pidato kinerja Presiden Jokowi dinilai bagus.
5_105	Bakohumas memiliki fungsi organik badan humas dalam struktur kelembagaan.	Bakohumas memiliki fungsi organik badan humas dalam struktur kelembagaan.
5_106	"Prof. DR. John Pieris menyatakan, sekarang ini terjadi kekacauan sistem ketatanegaraan."	Prof  DE-ER John PiEris menyatakan sekarang ini terjadi kekacauan sistem ketatanegaraan.
5_107	Ahmad Basarah meminta rakyat menilai kredibilitas lembaga negara.	Ahmad Basarah meminta rakyat menilai krEdibilitas lembaga negara.
5_108	Eforia pilkada kali ini bisa dibilang fenomenal.	Eforia pilkada kali ini bisa dibilang fEnomEnal.
5_109	"Ketua Perhimpunan Pengusaha Indonesia-Tionghoa, Kiki Bakrie, mengakui hubungan Indonesia dan China sangat baik."	"Ketua Perhimpunan Pengusaha IndonEsia-Tionghoa, Kiki Bakri, mengakui hubungan IndonEsia dan China sangat baik."
5_110	Hal tersebut diungkapkan Pimpinan Fraksi PPP MPR RI Raden Achmad Dimyati Natakusumah.	Hal tersebut diungkapkan Pimpinan Fraksi PE-PE-PE EM-PE-ER ER-I RadEn Ahmad Dimyati Natakusumah.
5_111	Silaturahmi dan kebersamaan pada hari raya Idul Fitri menjadi energi sosial bangsa Indonesia.	Silaturahmi dan kebersamaan pada hari raya Idul Fitri menjadi EnErgi sosial bangsa IndonEsia.
5_112	Di tahun itulah komersialisasi TV Digital dimulai.	Di tahun itulah komErsialisasi Ti-Vi Dijital dimulai.
5_113	Ahmad Basarah menerima kunjungan delegasi STKIP Muhammadiyah Bulukumba dan Yayasan Lentera Amarta Nusantara.	Ahmad Basarah menerima kunjungan dElEgasi ES-TE-KA-I-PE Muhammadiyah Bulukumba dan Yayasan LentEra Amarta Nusantara.
5_114	Universitas Andalas mengundang Ketua MPR untuk hadir pada acara pekan kebangsaan.	UnivErsitas Andalas mengundang Ketua EM-PE-ER untuk hadir pada acara pekan kebangsaan.
5_115	Mohamad Sohibul Iman mengatakan agama sebetulnya sangat kaya akan sumber inspirasi.	Mohamad Sohibul Iman mengatakan agama sebetulnya sangat kaya akan sumber inspirasi.
5_116	Buku yang berjudul Muazin Dari Makkah Darat itu ditulis oleh Ahmad Syafii Maarif.	Buku yang berjudul Muazin Dari Makkah Darat itu ditulis olEh Ahmad Syafii Maarif.
5_117	Arif Budimanta mengatakan Indonesia tak akan bangkrut seperti Yunani.	Arif Budimanta mengatakan IndonEsia tak akan bangkrut seperti Yunani.
5_118	Pro dan kontra soal kepemilikan properti oleh WNA dibahas dalam pertemuan itu.	Pro dan kontra soal kepemilikan properti olEh WE-EN-A dibahas dalam pertemuan itu.
5_119	Tidak ada mayoritas absolut atau minoritas tertindas.	Tidak ada mayoritas absolut atau minoritas tertindas.
5_120	Di Indonesia hak rakyat harus diakomodir.	Di IndonEsia hak rakyat harus diakomodir.
5_121	"Dari sisi konstitusi, perlu ada regulasi atau undang-undang yang memberikan sanksi bagi pemimpin yang ingkar janji."	"Dari sisi konstitusi, perlu ada rEgulasi atau undang-undang yang memberikan sangsi bagi pemimpin yang ingkar janji."
5_122	Mangindaan disambut tepuk tangan meriah oleh seluruh hadirin.	Mangindaan disambut tepuk tangan meriah olEh seluruh hadirin.
5_123	Lunturnya pengamalan Pancasila sebagai nilai luhur bangsa antara lain makin hilangnya sifat kegotongroyongan.	Lunturnya pengamalan Pancasila sebagai nilai luhur bangsa antara lain makin hilangnya sifat kegotongroyongan.
5_124	Kematian gadis kecil berumur delapan tahun Angeline yang sangat mengenaskan menjadi keprihatinan semua pihak.	Kematian gadis kecil berumur delapan tahun Enjelin yang sangat mengenaskan menjadi keprihatinan semua pihak.
5_125	Doakan dan dukung kontingen SEA Games dua ribu lima belas di Singapura.	Doakan dan dukung kontingen Si GEms dua ribu lima belas di Singapura.
5_126	Jenderal Gatot Nurmantyo adalah tentara yang sangat profesional dan memiliki banyak prestasi.	JEnderal Gatot Nurmantyo adalah tentara yang sangat profEsional dan memiliki banyak prEstasi.
5_127	"Indonesia sulit mencapai swasembada pangan, terutama swasembada beras."	"IndonEsia sulit mencapai swasembada pangan, terutama swasembada beras."
5_128	HNW ingatkan birokrat tentang akhlak Rasulullah.	HA-EN-WE ingatkan birokrat tentang akhlak Rosulullah.
5_129	Pemblokiran separatisme dan komunisme juga korupsi dalam menyelamatkan NKRI.	Pemblokiran separatisme dan komunisme juga korupsi dalam menyelamatkan EN-KA-ER-I.
5_130	"Disana ada acara Pembukaan Muhammadiyah Expo dua ribu lima belas, Festival kuliner dan kerajinan tradisional."	"Disana ada acara Pembukaan Muhammadiyah Expo dua ribu lima belas, FEstival kulinEr dan kerajinan tradisional."
5_131	Polisi harus tindak tegas pemalsuan Ijazah.	Polisi harus tindak tegas pemalsuan Ijazah.
5_132	Gerakan Pramuka Indonesia dan kiprahnya selama ini banyak mendapat pujian dan apresiasi dunia internasional.	Gerakan Pramuka IndonEsia dan kiprahnya selama ini banyak mendapat pujian dan aprEsiasi dunia internasional.
5_133	Audiensi Hidayat Nur Wahid dengan Asosiasi Pramuka Saudi Arabia dan Kwarnas Pramuka Indonesia.	AudiEnsi Hidayat Nur Wahid dengan Asosiasi Pramuka Saudi Arabia dan Kwarnas Pramuka IndonEsia.
5_134	Tidak ada negara baik negara maju sekalipun yang setoleran Indonesia.	Tidak ada negara baik negara maju sekalipun yang setolEran IndonEsia.
5_135	Maka dari itu negara lain jangan mengajar-ngajarkan soal toleransi kepada kita.	Maka dari itu negara lain jangan mengajar-ngajarkan soal tolEransi kepada kita.
5_136	Seminar Nasional diadakan pada hari Kamis di Hotel Bidakara Jakarta.	Seminar Nasional diadakan pada hari Kamis di HotEl Bidakara Jakarta.
5_137	Ketua Umum DPP Partai Amanat Nasional berharap para kandidat bisa berkontestasi secara fair.	Ketua Umum DE-PE-PE Partai Amanat Nasional berharap para kandidat bisa berkontEstasi secara fER.
5_138	Pandawa Lima merupakan semboyan kejayaan dan kemenangan Pancasila.	Pandawa Lima merupakan semboyan kejayaan dan kemenangan Pancasila.
5_139	MPR mengadakan pagelaran wayang kulit di halaman kantor pemerintah kota Blitar.	EM-PE-ER mengadakan pagelaran wayang kulit di halaman kantor pemerintah kota Blitar.
5_140	"Pagelaran wayang ini masih dalam rangkaian peringatan hari Lahir Pancasila satu Juni di Blitar, Jawa Timur."	"Pagelaran wayang ini masih dalam rangkaian peringatan hari Lahir Pancasila satu Juni di Blitar, Jawa Timur."
5_141	Dalang dalam pagelaran ini adalah Cahyo Kuntadi.	Dalang dalam pagelaran ini adalah Cahyo Kuntadi.
5_142	Gladi bersih diikuti para peraga peringatan hari lahir Pancasila.	Gladi bersih diikuti para peraga peringatan hari lahir Pancasila.
5_143	Bangsa Indonesia sedang mengalami disorientasi budaya dan dismotivasi budaya.	Bangsa IndonEsia sedang mengalami disoriEntasi budaya dan dismotivasi budaya.
5_144	"Perguruan tinggi swasta di bawah Kopertis Wilayah dua meliputi Sumatra Selatan, Lampung, Bengkulu, dan Bangka Belitung."	"Perguruan tinggi swasta di bawah Kopertis Wilayah dua meliputi Sumatra Selatan, Lampung, Bengkulu, dan Bangka Belitung."
5_145	Dia datang untuk takziah Raja Sapta Sermando yang meninggal karena sakit pada hari Senin.	Dia datang untuk takziah Raja Sapta Sermando yang meninggal karena sakit pada hari Senin.
5_146	Garda terdepan pembentukan karakter bangsa generasi muda adalah guru.	Garda terdepan pembentukan karakter bangsa generasi muda adalah guru.
5_147	Teriakan siapa kita membahana di ruang auditorium olahraga asrama mahasiswa.	Teriakan siapa kita membahana di ruang auditorium olahraga asrama mahasiswa.
5_148	Zulkifli langsung didaulat menjadi Pembina Tapak Suci IPB.	Zulkifli langsung didaulat menjadi Pembina Tapak Suci I-PE-BE.
5_149	Pekerja outsorcing BUMN meminta bantuan Ketua MPR.	Pekerja aut-sorsing BE-U-EM-EN meminta bantuan Ketua EM-PE-ER.
5_150	Perlu dilakukan revitalisasi sistem kepartaian dalam sistem pemerintahan di Indonesia.	Perlu dilakukan rEvitalisasi sistem kepartaian dalam sistem pemerintahan di IndonEsia.
5_151	Dan sabetan kelewang merobek perut dokter itu pukul empat dini hari.	Dan sabetan kelewang merobEk perut dokter itu pukul empat dini hari.
5_152	Kiai Haji Fuad Amien Imron lahir di Wates.	Kiai Haji Fuad Amin Imron lahir di Wates.
5_153	Kapal selam dan kapal curah itu terkena rudal torpedo nyasar.	Kapal selam dan kapal curah itu terkena rudal torpEdo nyasar.
5_154	Kanvas rem cepat habis imbuh Ferry.	Kanvas rEm cepat habis imbuh FErri.
5_155	"Dari tiga partai besar, kader PDI-Perjuangan paling banyak yang korup."	"Dari tiga partai besar, kader PE-DE-I-Perjuangan paling banyak yang korup."
5_156	Dari ransel milik AS ditemukan benda tajam berupa dua puluh satu pisau komando.	Dari ransel milik A-ES ditemukan benda tajam berupa dua puluh satu pisau komando.
5_157	"Betul nggak? Betul sekali, jawab Dan Safuan."	"Betul engga? Betul sekali, jawab Dan Safuan."
5_158	"Biasanya berwujud legenda dari seluruh daerah nusantara, imbaunya lagi."	"Biasanya berwujud legEnda dari seluruh daErah nusantara, imbaunya lagi."
5_159	"Bila urusan Yoichi ini selesai, bidang pengembangan produk baru akan produksi."	"Bila urusan Yoichi ini selesai, bidang pengembangan produk baru akan produksi."
5_160	Minta info Billing air PAM atau billing air bulan nopember dong mas.	Minta info Billing air PAM atau billing air bulan nopEmber dong mas.
5_161	Bisa lewat transfer atau harus paka kartu kredit?	Bisa lEwat transfer atau harus pakai kartu krEdit?
5_162	Strateginya bisa menggolkan dua puluh satu anggota pansus.	StratEginya bisa menggolkan dua puluh satu anggota pansus.
5_163	"Oleh sebab itu, bisa muncul celah penyelundupan senjata api melalui laut ke Aceh."	"olEh sebab itu, bisa muncul celah penyelundupan senjata api melalui laut ke AcEh."
5_164	Brigade infanteri nomer dua tiga dua empat.	Brigade infanteri nomer dua tiga dua empat.
5_165	Brigade mobil dipimpin oleh Brigjen Bachrumsyah Kasman.	Brigade mobil dipimpin olEh BrigjEn Bahrumsyah Kasman.
5_166	Brigjen Choirul Rasyid menjabat sebagai Brimob polres bandung.	BrigjEn Hoirul Rasyid menjabat sebagai Brimob polrEs bandung.
5_167	Presiden Zimbabwe melakukan lawatan ke Brunei Darussalam dan Philipina.	PrEsidEn ZimbabwE melakukan lawatan ke BrunEi Darussalam dan Filipina.
5_168	Suasana menjadi mencekam ketika terdengar bunyi lirik lagu Butet dan Sungai Ular.	Suasana menjadi mencekam ketika terdengar bunyi lirik lagu ButEt dan Sungai Ular.
5_169	Dalam artikel tersebut disebutkan empat orang dokter ahli syaraf dan mata berangkat ke Venezuela.	Dalam artikel tersebut disebutkan empat orang dokter ahli syaraf dan mata berangkat ke VEnEzuEla.
5_170	"Berdasarkan keterangan Lutfi Syarif, Ikhdan Nizar ke Jakarta dengan bermodal negatif."	"Berdasarkan keterangan Lutfi Syarif, Ikhdan Nizar ke Jakarta dengan bermodal nEgatif."
5_171	Ia disambut delapan puluh tujuh orang sorak sorai pendukungnya.	Ia disambut delapan puluh tujuh orang sorak sorai pendukungnya.
5_172	Dari survei juga terlihat kalau masyarakat menolak kala ditanya mengenai premi atau iuran jaminan.	Dari survEi juga terlihat kalau masyarakat menolak kala ditanya mengenai prEmi atau iuran jaminan.
5_173	Kebijakan divisi regional dua jakarta akan ditinjau ulang.	Kebijakan divisi rEgional dua jakarta akan ditinjau ulang.
5_174	Dua konvoi lain langsung melakukan perjalanan menuju Kedutaan Besar Qatar.	Dua konvoi lain langsung melakukan perjalanan menuju Kedutaan Besar Qatar.
5_175	Bicaranya ngaco dan ngalor-ngidul kata Sayed kepada Tempo Interaktif.	Bicaranya ngaco dan ngalor-ngidul kata SayEd kepada TEmpo Interaktif.
5_176	Dan halte-halte khusus di sepanjang jalur tersebut sebaiknya dijaga oleh petugas imbuh dia.	Dan halte-halte khusus di sepanjang jalur tersebut sebaiknya dijaga olEh petugas imbuh dia.
5_177	"Dalam kunjungannya ke Oman kali ini, dia membawa enam belas paspampres."	"Dalam kunjungannya ke Oman kali ini, dia membawa enam belas paspamprEs."
5_178	Dalam kasus-kasus korupsi Bulog Goro Batara Sakti dia didenda enam puluh lima milyar rupiah.	"Dalam kasus-kasus korupsi Bulog Goro Batara Sakti, dia didenda enam puluh lima milyar rupiah."
5_179	"Empat perunggu berhasil diraih regu sepak takraw Indonesia, cerita Nunuz Utomo."	"Empat perunggu berhasil diraih regu sEpak takraw IndonEsia, cerita Nunuz Utomo."
5_180	Damai Oh Damai kemana kau kata Moetojib dengan suara bergetar.	Damai Oh Damai kemana kau kata Mutojib dengan suara bergetar.
5_181	Kalau Amien dan Achwan sih pasti bangga dengan julukan Persebaya.	Kalau Amin dan Ahwan sih pasti bangga dengan julukan Persebaya.
5_182	"Dalam suatu acara malam syukuran tidak perlu ada dangdutan segala, imbau dia."	"Dalam suatu acara malam syukuran tidak perlu ada dangdutan segala, imbau dia."
5_183	Dalam siaran radionya Haji Suaib mengatakan sejujurnya.	Dalam siaran radionya Haji Suaib mengatakan sejujurnya.
5_184	Air meluap di daerah Curug Cibinong dan di Cijantung	Air meluap di daErah Curug Cibinong dan di Cijantung
5_185	Kata Roy yang juga dikenal orang kepercayaan Megawati itu.	Kata Roy yang juga dikenal orang kepercayaan MEgawati itu.
5_186	Kata Roy yang menginformasikan Rabu malam padahal tidak disinggung dalam rapat.	Kata Roy yang menginformasikan Rabu malam padahal tidak disinggung dalam rapat.
5_187	Di gubuk atau bedeng yang berada di situlah denyut nadi Edwin berhenti.	Di gubuk atau bEdEng yang berada di situlah denyut nadi Edwin berhenti.
5_188	Dana APBD untuk bantu jeda menyeret suku bunga bank semakin menurun.	Dana A-PE-BE-DE untuk bantu jeda menyErEt suku bunga bank semakin menurun.
5_189	"Dan itu dikerjakan sesuai imannya, jelas Sergei."	"Dan itu dikerjakan sesuai imannya, jelas SErgEi."
5_190	Embong mendukung album Kau dan Aku.	embong mendukung album Kau dan Aku.
5_191	Beberapa waktu lalu Syamsul Nursalim pernah dipanggil DPR.	Beberapa waktu lalu Syamsul Nursalim pernah dipanggil DE-PE-ER.
5_192	"Begitu bayi lahir, mereka hanya diperbolehkan memandikan bayinya."	"Begitu bayi lahir, merEka hanya diperbolEhkan memandikan bayinya."
