1_018	Adu mulut itu pun akhirnya dilerai oleh Amiruddin Zakaria.	Adu mulut itu pun akhirnya dilerai olEh Ami-rud-din Zakaria.
1_019	Afan Gafar dan Adik Zakaria duduk di teras depan	Afan Gafar dan Adik Zakaria duduk di tEras depan
1_020	Agfar menjalani tahanan di Mapolres Poso selama empat belas tahun.	Agfar menjalani tahanan di MapolrEs Poso selama empat belas tahun.
1_021	Agung ditangkap sehari setelah pembukaan PRJ oleh Presiden Megawati Soekarnoputri.	Agung ditangkap sehari setelah pembukaan PE-ER-JE olEh PrEsidEn MEgawati Sukarnoputri.
1_022	Agus Dwikarna dan Abdul Jamal Balfas bertemu di Bandara Ninoy Aquino bulan september lalu.	Agus Dwikarna dan Abdul Jamal Balfas bertemu di Bandara Ninoy Aquino bulan sEptEmber lalu.
1_023	Agwunobi dan para pejabat kesehatan Florida lain tidak berpendapat.	Ag-wu-no-bi dan para pejabat kesEhatan Florida lain tidak berpendapat.
1_024	Ah nggak, kamu lebay ujar Agnes Monica.	Ah engga, kamu lebay ujar Agnes Monica.
1_025	Ah ngomong saudara kayak anak kecil saja! kata Istri Enjam.	Ah ngomong saudara kayak anak kecil saja! kata Istri enjam.
1_026	Ahad malam atau ahad pagi atau ahad sore.	Ahad malam atau ahad pagi atau ahad sorE.
1_027	Ahmad Fikri namanya bukan Ahmad Subagya.	Ahmad Fikri namanya bukan Ahmad Subagya.
1_028	Ahmad Zaini memprotes akibat tindakan-tindakan represif TNI.	Ahmad Zaini memprotEs akibat tindakan-tindakan rEprEsif TE-EN-I.
1_029	Air yang ada di sungai itu membludak ujar Arief Biki.	Air yang ada di sungai itu membludak ujar Ari-Ef Biki.
1_030	Akbar mengaku tidak tahu nilai cek tersebut.	Akbar mengaku tidak tahu nilai cEk tersebut.
1_031	Akbar mengiyakan tetapi Akhmad Kholid menolak.	Akbar mengiyakan tetapi Akh-mad Kho-lid menolak.
1_032	Akbar Pastikan Tidak Ada Munaslub Golkar Kamis malam.	Akbar pastikan tidak ada munaslub Golkar Kamis malam.
1_033	Akhir bulan lalu Bangau pergi ke rumah saudaranya di Tarakan.	Akhir bulan lalu Bangau pergi ke rumah saudaranya di Tarakan.
1_034	Akibat longsornya danau itu Ahmad Azis tewas.	Akibat longsornya danau itu Ahmad Azis tEwas.
1_035	Akibatnya bioskop juga mati, ucap Gunawan.	Akibatnya bioskop juga mati, ucap Gunawan.
1_036	Akibatnya, bagian perut siswi SLTP itu robek.	Akibatnya, bagian perut siswi ES-EL-TE-PE itu robEk.
1_037	Akibatnya, daerah-daerah aliran sungai dan danau kondisinya kian kritis.	Akibatnya, daErah daErah aliran sungai dan danau kondisinya kian kritis.
1_038	Aksi pengerahan massa ke Ibu Kota dimotori Ahmad Fauzi alias Harun Zein.	Aksi pengerahan massa ke Ibu Kota dimotori Ahmad Fauzi alias Harun ZEin.
1_039	Akte kelahiran anak saya bisa selesai berapa hari lagi? Tanya Istri Gofar.	Akte kelahiran anak saya bisa selesai berapa hari lagi? Tanya Istri Gofar.
1_040	Aktifkan alarmnya ujar Ahmad Taher.	Aktifkan ala-rem-nya ujar Ahmad TahEr.
1_041	Aktifkan sensor pintu saja ujar Arif Wicaksono.	Aktifkan sEnsor pintu saja ujar Arif Wicaksono.
1_042	Aktivis Ziarah ke Makam Bung Karno dan Bung Hatta.	Aktivis Ziarah ke Makam Bung Karno dan Bung Hatta.
1_043	Aku dulu yang lebih nyinyir mengkritik Soeharto dibanding mereka.	Aku dulu yang lebih nyinyir mengkritik Suharto dibanding merEka.
1_044	Aku enggak ngerti apa itu Aktiva produktif atau sewa.	Aku engga ngerti apa itu Aktiva produktif atau sEwa.
1_045	Aku hanya ingat kau kasih, kenang Ambas Syam.	Aku hanya ingat kau kasih, kenang Ambas Syam.
1_046	Aku haus ujar Albert Pangaribuan.	Aku haus ujar Al-bErt Pangaribuan.
1_047	Alamat kantor pelayanan Divisi multimedia dimana ya?	Alamat kantor pelayanan Divisi multimEdia dimana ya?
1_048	Alamat lengkapnya apa? Tanya Hakim Syamsul Ali.	Alamat lengkapnya apa? tanya Hakim Syam-sul Ali.
1_049	Alamatnya Alamsyah Hanafiah di jalan apa?	Alamatnya Alam-syah Hana-fi-yah di jalan apa?
1_050	Alangkah baiknya jika penyelenggara ibadah haji khusus diberi kesempatan mengklarifikasi.	Alangkah baiknya jika penyelenggara ibadah haji khusus diberi kesempatan mengklarifikasi.
1_051	Alat pacu jantung itu diberikan oleh Ahmad Heryawan.	Alat pacu jantung itu diberikan olEh Ahmad HEryawan.
1_052	Albert menilai Ali Imron mirip dengan sketsanya.	Al-bErt menilai Ali Imron mirip dengan skEtsanya.
1_053	Alex Frans merupakan teman dekat Almarhum Ibnu Sutowo.	AlEx Frans merupakan teman dekat Almarhum Ibnu Sutowo.
1_054	Alex juga mengakui bahwa Alwi Shihab bukan PKB.	AlEx juga mengakui bahwa Alwi Shihab bukan PE-KA-BE.
1_055	Alwi Nyatakan Siap Islah dengan Matori demi kebaikan umat.	Alwi Nyatakan Siap Islah dengan Matori demi kebaikan umat.
1_056	Ambong optimis amblesnya jembatan tersebut tidak akan berakibat fatal.	Ambong optimis amblesnya jembatan tersebut tidak akan berakibat fatal.
1_057	Amien mengakui adanya ketidaksempurnaan dalam proses tersebut.	Amin mengakui adanya ketidaksempurnaan dalam prosEs tersebut.
1_058	Amien menilai, pernyataan Megawati Sukarnoputri terlampau dramatis.	Amin menilai, pernyataan MEgawati Sukarnoputri terlampau dramatis.
1_059	Amrozi itu cerdas dan Amrozi juga ahli bom.	Amrozi itu cerdas dan Amrozi juga ahli bom.
1_060	Anak-anak dari tipe keluarga yang kacau yang sakit.	Anak-anak dari tipe keluarga yang kacau yang sakit.
1_061	Anak-anak kecil pun menenteng-nenteng senjata jelas Jazed.	Anak-anak kecil pun menEntEng-nEntEng senjata jelas Ja-zEd.
1_062	Anda ada dimana sekarang? ancam Noya.	Anda ada dimana sekarang? ancam Noya.
1_063	Anda ada dimana? Tanya Arif Junaedi.	Anda ada dimana? Tanya Arif Ju-naE-di.
1_064	Andai Gus Dur saat ini mau mundur.	Andai Gus Dur saat ini mau mundur.
1_065	Andaikan saja peristiwa itu hanya seputar Forum Umat Islam Ngawi.	Andaikan saja peristiwa itu hanya seputar Forum Umat Islam Ngawi.
1_066	Andaipun ia mundur aku tetap akan mengadilinya ancam Ngusman.	Andaipun ia mundur aku tetap akan mengadilinya ancam Ngus-man.
1_067	Aneh kalau dialog Presiden dan Wakil Presiden dihadiri Anggota Korps Marinir.	anEh kalau dialog PrEsidEn dan Wakil PrEsidEn dihadiri Anggota Korps Marinir.
1_068	Anggota MPR yang menolak dan abstain atas ketetapan tersebut berasal dari KIH.	Anggota EM-PE-ER yang menolak dan ab-stEin atas ketetapan tersebut berasal dari KA-I-HA.
1_069	Angin badai mengakibatkan penghasilannya anjlok drastis.	Angin badai mengakibatkan penghasilannya anjlok drastis.
1_070	Anita masih yunior ujar anggota DPRD Zaini Sulaiman.	Anita masih yunior ujar anggota DE-PE-ER-DE Zaini Sulaiman.
1_071	Antara Buntet dan Tebu Ireng tidak ada bedanya.	Antara BuntEt dan Tebu Ireng tidak ada bEdanya.
1_072	Anton juga menyinggung anak Aznani atau menghardik rekan-rekannya sembari menyeringai.	Anton juga menyinggung anak Aznani atau menghardik rekan-rekannya sembari menyeringai.
1_073	Antrean masyarakat membeli minyak tanah eceran di pangkalan mulai terlihat.	AntrEan masyarakat membeli minyak tanah EcEran di pangkalan mulai terlihat.
1_074	Apa ada masalah dengan berkas-berkas saya?	Apa ada masalah dengan berkas-berkas saya?
1_075	Apa dasarnya Zuiyen diaktifkan kembali? Protes Ilyas Ruchyat.	Apa dasarnya Zui-yEn diaktifkan kembali? ProtEs Ilyas Ruch-yat.
1_076	Apa enggak ngawur itu? Tanya Alwi Syihab.	Apa engga ngawur itu? Tanya Alwi Syi-hab.
1_077	Apa kabar bu?	Apa kabar bu?
1_078	Apa kabar mbak?	Apa kabar mbak?
1_079	Apa pendapat Anda atau pihak yudikatif terhadap gejala ini?	Apa pendapat Anda atau pihak yudikatif terhadap gejala ini?
1_080	Apa perbedaan member dan operator? Tanya Josef Wenda.	Apa perbedaan mEmbEr dan operator? Tanya JosEf Wenda.
1_081	Apa saja persyaratannya?	Apa saja persyaratannya?
1_082	Apa saja yang harus saya siapkan sebelum jam dua belas siang?	Apa saja yang harus saya siapkan sebelum jam dua belas siang?
1_083	Apa sih yang dimaksud conference ID itu?	Apa sih yang dimaksud konferens AI-DI itu?
1_084	Apa sih yang dimaksud nomer konferensi itu?	Apa sih yang dimaksud nomer konferEnsi itu?
1_085	Apa sih yang dimaksud PIN e-banking itu?	Apa sih yang dimaksud PIN i-bEng-king itu?
1_086	Apa sih yang dimaksud PIN moderator itu?	Apa sih yang dimaksud PIN moderator itu?
1_087	Apa yang bisa dinikmati pelanggan dari layanan ini?	Apa yang bisa dinikmati pelanggan dari layanan ini?
1_088	Apa yang diperjuangkan kalau overdosis bisa menjadi bumerang.	Apa yang diperjuangkan kalau overdosis bisa menjadi bumerang.
1_089	Apa yang disediakan oleh layanan telkom teleconference?	Apa yang disediakan olEh layanan tElkom tElE-konferens?
1_090	Apa yang harus dibawa untuk mengambil KTP?	Apa yang harus dibawa untuk mengambil KA-TE-PE?
1_091	Apa yang kau lakukan di rumah Abdul Wachid jam dua belas malam?	Apa yang kau lakukan di rumah Abdul Wa-hid jam dua belas malam?
1_092	Apabila Abdurrahman Wahid ngotot bertahan kami khawatir akan terjadi kudeta.	Apabila Ab-dur-rahman Wahid ngotot bertahan kami khawatir akan terjadi kudEta.
1_093	Apabila profil jatuh tempo obligasi pemerintah tidak direstrukturisasi.	Apabila profil jatuh tEmpo obligasi pemerintah tidak dirEstrukturisasi.
1_094	Apakah ada berkas Abdul Muhyi atau atasannya yang kurang?	Apakah ada berkas Abdul Muhyi atau atasannya yang kurang?
1_095	Apakah ada masalah antara Ade Budi dan Ade Effendi?	Apakah ada masalah antara AdE Budi dan AdE EffEndi?
1_096	Apakah ada nomor khusus atau nomor rahasia kapolres jateng ?	Apakah ada nomor khusus atau nomor rahasia kapolrEs jateng ?
1_097	Apakah ada tarif selain flat rate?	Apakah ada tarif selain flat rEit?
1_098	Apakah akte kelahiran Abbas Hadisunyoto sudah selesai?	Apakah akte kelahiran Abbas Hadisunyoto sudah selesai?
1_099	Apakah akte kelahiran anak saya bisa diambil hari ini juga?	Apakah akte kelahiran anak saya bisa diambil hari ini juga?
1_100	Apakah alamatnya Achyar Muchlis bisa diperjelas?	Apakah alamatnya Ah-yar Muh-lis bisa diperjelas?
1_101	Apakah anda baik-baik saja?	Apakah anda baik-baik saja?
1_102	Apakah anda putranya pak Zulkifli dan Yuyun?	Apakah anda putranya pak Zulkifli dan Yuyun?
1_103	Apakah bisa dengan nama dan alamat saja?	Apakah bisa dengan nama dan alamat saja?
1_104	Apakah bisa diambil di kantor pelayanan pajak?	Apakah bisa diambil di kantor pelayanan pajak?
1_105	Apakah bisa diwakilkan oleh Ade Rohman?	Apakah bisa diwakilkan olEh AdE Rohman?
1_106	Apakah bisa via transfer bank cimb?	Apakah bisa via transfer bank cE-i-Em-bE?
1_107	Apakah cukup dengan materai tiga ribu? Tanya Harimau Tapanuli.	Apakah cukup dengan materai tiga ribu? Tanya Harimau Tapanuli.
1_108	Apakah dapat dilakukan perekaman pembicaraan selama audioconference?	Apakah dapat dilakukan perekaman pembicaraan selama audio-konferens?
1_109	Apakah dapur rumah Abdul Kholik gelap atau terang?	Apakah dapur rumah Abdul Kholik gelap atau terang?
1_110	Apakah daun jendelanya sudah tertutup atau masih terbuka?	Apakah daun jendelanya sudah tertutup atau masih terbuka?
1_111	Apakah harus dengan surat kuasa dan materai enam ribu rupiah?	Apakah harus dengan surat kuasa dan materai enam ribu rupiah?
1_112	Apakah harus punya kartu keluarga atau KK?	Apakah harus punya kartu keluarga atau KAKA?
1_113	Apakah HGB Achmad Kemal Idris bisa diambil hari ini juga?	Apakah HAGEBE Ah-mad KE-mal Idris bisa diambil hari ini juga?
1_114	Apakah IMB saya sudah kelar?	Apakah I-EM-BE saya sudah kelar?
1_115	Apakah jadwal yang dipesan dapat diubah?	Apakah jadwal yang dipesan dapat diubah?
1_116	Apakah jendela garasi sudah tertutup?	Apakah jendela garasi sudah tertutup?
1_117	Apakah jendela kamar masih tertutup atau masih terbuka?	Apakah jendela kamar masih tertutup atau masih terbuka?
1_118	Apakah kamar mandi gelap atau terang?	Apakah kamar mandi gelap atau terang?
1_119	Apakah kami harus memilih sistem tarif tersebut?	Apakah kami harus memilih sistem tarif tersebut?
1_120	Apakah kartu NPWP saya bisa diambil minggu depan? Tanya Hamid Husein.	Apakah kartu EN-PE-WE-PE saya bisa diambil minggu depan? Tanya Hamid HusEin.
1_121	Apakah kesehatan anda sudah pulih kembali?	Apakah kesEhatan anda sudah pulih kembali?
1_122	Apakah KK Achyar Ilyas bisa diambil hari rabu lusa?	Apakah KAKA Ah-yar Ilyas bisa diambil hari rabu lusa?
1_123	Apakah kondisi anda sudah membaik?	Apakah kondisi anda sudah membaik?
1_124	Apakah KTP saya sudah selesai?	Apakah KA-TE-PE saya sudah selesai?
1_125	Apakah masih ada biaya-biaya lainnya?	Apakah masih ada biaya-biaya lainnya?
1_126	Apakah mungkin biaya percakapan dibebankan ke masing-masing orang?	Apakah mungkin biaya percakapan dibebankan ke masing-masing orang?
1_127	Apakah nama anda Zainab Masyita?	Apakah nama anda Zai-nab Masyita?
1_128	Apakah negara atau swasta yang harus bertanggung jawab ?	Apakah negara atau swasta yang harus bertanggung jawab ?
1_129	Apakah NPWP saya bisa diambil selasa minggu ini untuk ngurus sekolah anak di Palembang sini?	Apakah EN-PE-WE-PE saya bisa diambil selasa minggu ini untuk ngurus sekolah anak di PalEmbang sini?
1_130	Apakah PBB saya sudah rampung?	Apakah PE-BE-BE saya sudah rampung?
1_131	Apakah perlu surat kuasa bagi warga di Desa Pantai Harapan?	Apakah perlu surat kuasa bagi warga di DEsa Pantai Harapan?
1_132	Apakah perubahan tersebut dapat dilakukan pula melalui SMS?	Apakah perubahan tersebut dapat dilakukan pula melalui ES-EM-ES?
1_133	Apakah ruangan TV terang?	Apakah ruangan TV terang?
1_134	Apakah saya bisa memesan layanan ini untuk keperluan pribadi saya?	Apakah saya bisa memesan layanan ini untuk keperluan pribadi saya?
1_135	Apakah saya bisa menambah durasi utang-utang yang penggunaannya lebih fleksibel?	Apakah saya bisa menambah durasi utang-utang yang penggunaannya lebih flEksibel?
1_136	Apakah SIM saya sudah selesai?	Apakah SIM saya sudah selesai?
1_137	Apakah surat nikah saya sudah rampung?	Apakah surat nikah saya sudah rampung?
1_138	Apakah truknya yang nyelonong atau bagaimana?	Apakah truknya yang nyelonong atau bagaimana?
1_139	Apalagi kalau sudah sampai membahayakan petugas atau mengganggu khalayak umum.	Apalagi kalau sudah sampai membahayakan petugas atau mengganggu khalayak umum.
1_140	Apalagi penduduk minta hingga harga lima kali NJOP, kan susah.	Apalagi penduduk minta hingga harga lima kali EN-JE-O-PE, kan susah.
1_141	Aparat juga membubarkan konvoi yang menggunakan truk dan sepeda motor.	Aparat juga membubarkan konvoi yang menggunakan truk dan sepEda motor.
1_142	Aparat melakukan pengembangan di Pandeglang dan diantaranya ditangkap Zia.	Aparat melakukan pengembangan di PandEglang dan diantaranya ditangkap Zia.
1_143	Aparat Polda Kalimantan Tengah menangkap Yohanes Paulus Riau.	Aparat Polda Kalimantan Tengah menangkap YohanEs Paulus Riau.
1_144	Api bermula dari lantai dua rumah milik Peang atau aliran yang terputus.	Api bermula dari lantai dua rumah milik PEang atau aliran yang terputus.
1_145	Ardika mengakui banyak masalah tentang zonasi terhadap situs arkeologi.	Ardika mengakui banyak masalah tentang zonasi terhadap situs arkEologi.
1_146	Argo Dwipangga merupakan anggota satuan polantas.	Argo Dwipangga merupakan anggota satuan polantas.
1_147	Artefak Situs Pemujaan di Sunda dijaga oleh Asep Effendi dari Pandeglang.	ArtEfak Situs Pemujaan di Sunda dijaga olEh AsEp EffEndi dari PandEglang.
1_148	Arus TKI yang dipulangkan dari Tawau setiap hari terus meningkat.	Arus TE-KA-I yang dipulangkan dari Tawau setiap hari terus meningkat.
1_149	AS dan WTO tekan Jakarta untuk bayar Klaim.	A-ES dan WE-TE-O tekan Jakarta untuk bayar kla-im.
1_150	AS khawatir aparatnya itu tidak becus.	A-ES khawatir aparatnya itu tidak becus.
1_151	AS menurunkan pasukan komando khususdi Kuwait ujar Aryo Wowor.	A-ES menurunkan pasukan komando khususdi Kuwait ujar Aryo Wowor.
1_152	Asas kebebasan bertindak akan mudah menjadi tindakan yang melampaui wewenang.	Asas kebEbasan bertindak akan mudah menjadi tindakan yang melampaui wewenang.
1_153	Assegaf juga menilai Asep Wildan telah bersikap legowo.	AssEgaf juga menilai AsEp Wildan telah bersikap legowo.
1_154	Asumsi dasar feodalisme ialah bahwa manusia pada dasarnya tidak sama.	Asumsi dasar fEodalismE ialah bahwa manusia pada dasarnya tidak sama.
1_155	Australia dan Timor Loro Sae mendukung perpanjangan kontrak freeport.	Australia dan Timor Loro SaE mendukung perpanjangan kontrak fri-port.
1_156	Auzubillah jangan sampai kamu mengatakan Allah tidak adil.	Au-zu-bil-lah jangan sampai kamu mengatakan Aw-loh tidak adil.
1_157	Awak tak nyenyak tidur bagai air bah dari Sungai Amazon.	Awak tak nyenyak tidur bagai air bah dari Sungai Amazon.
1_158	Awaloedin mengharapkan para peserta pertemuan untuk lebih terbuka mengungkapkan uneg-unegnya.	Awaludin mengharapkan para peserta pertemuan untuk lebih terbuka mengungkapkan uneg-unegnya.
1_159	Ayah Slamet bernama Azrul Azwar pengasuh Ponpes Tebu Ireng Jombang.	Ayah Slamet bernama Azrul Azwar pengasuh PonpEs Tebu Ireng Jombang.
1_160	Ayo olahraga setiap jumat pagi untuk membuktikan kekuatanmu.	Ayo olahraga setiap jumat pagi untuk membuktikan kekuatanmu.
1_161	Ayo saudara Azizy MA dan Sudwikatmono segera maju ke persidangan.	Ayo saudara Azizi EM-A dan Sudwikatmono segera maju ke persidangan.
1_162	Azwar Hasan atau Achmad Ali yang akan menyerahkan dana bansos.	Azwar Hasan atau Ah-mad Ali yang akan menyerahkan dana bansos.
1_163	Azyumardi Azra akan menggantikan Ayip Syafruddin memimpin pengajian di Istiqlal.	Azyu-mardi Azra akan menggantikan Ayip Syaf-rud-din memimpin pengajian di Istiqlal.
1_164	Badai angin puyuh mengakibatkan badai di darat.	Badai angin puyuh mengakibatkan badai di darat.
1_165	Badai ini sudah mereda setelah memasuki daratan.	Badai ini sudah mereda setelah memasuki daratan.
1_166	Badar Zaini dan Kapolwil Cirebon melakukan rapat hingga jam dua dini hari.	Badar Zaini dan Kapolwil Cirebon melakukan rapat hingga jam dua dini hari.
1_167	Bagaimana bila peserta hadir terlambat menghadiri teleconference?	Bagaimana bila peserta hadir terlambat menghadiri tele-konferens?
1_168	Bagaimana cara daftarnya?	Bagaimana cara daftarnya?
1_169	Bagaimana cara melakukan conference?	Bagaimana cara melakukan konferens?
1_170	Bagaimana jaminan bahwa pesanan kami akan terpenuhi?	Bagaimana jaminan bahwa pesanan kami akan terpenuhi?
1_171	Bagaimana jika banyak pemesan yang tidak bertanggung jawab?	Bagaimana jika banyak pemesan yang tidak bertanggung jawab?
1_172	Bagaimana jika nomer registrasi saya hilang?	Bagaimana jika nomer rEgistrasi saya hilang?
1_173	Bagaimana status akte kelahiran anak saya?	Bagaimana status aktE kelahiran anak saya?
1_174	Bagaimana status HGB saya saat ini?	Bagaimana status HA-GE-BE saya saat ini?
1_175	Bagaimana status IMB saya saat ini?	Bagaimana status I-EM-BE saya saat ini?
1_176	Bagaimana statusnya Wakil Bupati Sidoarjo Syaifullah yang ditangkap tadi malam?	Bagaimana statusnya Wakil Bupati Sidoarjo Syaifullah yang ditangkap tadi malam?
1_177	Bagi Eulis, Ade Ahmad cuma pemborong kecil-kecilan.	Bagi Eulis, AdE Ahmad cuma pemborong kecil-kecilan.
1_178	Bagi Ical, bendahara Umum Munif Basyuni sudah seperti saudaranya.	Bagi Ical, bendahara Umum Munif Basyuni sudah seperti saudaranya.
1_179	Bagi Syafii, Albert Hasibuan merupakan Advokad senior yang korup.	Bagi Sya-fi-i, Albert Hasibuan merupakan Advokad senior yang korup.
1_180	Bagi Yayuk, anaknya tidak rewel dan ganteng pula.	Bagi Yayuk, anaknya tidak rEwEl dan ganteng pula.
1_181	Bahkan nyanyi Bagimu Negeri dan Nyiur Melambai saja sambil jingkrak-jingkrak.	Bahkan nyanyi Bagimu Negeri dan Nyiur Melambai saja sambil jingkrak-jingkrak.
1_182	Bahkan, tak segan-segan, massa mereka menghunus clurit.	Bahkan, tak segan-segan, massa mereka menghunus clurit.
1_183	Bahkan, terkadang menentukan tarif atau ongkos jasa mereka dengan seenak udelnya.	Bahkan, terkadang menentukan tarif atau ongkos jasa mereka dengan seEnak udelnya.
1_184	Bambang Sudibyo Akan Susul Kwik Kian Gie menuju Denmark dan Swedia.	Bambang Sudibyo Akan Susul Kwik Kian Gi menuju DEnmark dan SwEdia.
1_185	Bangsa Indonesia memerlukan pemimpin bangsa bertipe administrator.	Bangsa IndonEsia memerlukan pemimpin bangsa bertipe administrator.
1_186	Bangsa ini telah terjebak oleh euphoria yang menimbulkan berbagai masalah.	Bangsa ini telah terjebak olEh Eforia yang menimbulkan berbagai masalah.
1_187	Bangsa Palestina menganggap Jerusalem Timur kampung halamannya.	Bangsa PalEstina menganggap JErusalem Timur kampung halamannya.
1_188	Banjir melanda Kecamatan Bale Endah bulan februari lalu.	Banjir melanda Kecamatan BalE Endah bulan fEbruari lalu.
1_189	Bank asia tersukses yaitu Bank BCA, Bank BNI, dan Bank BTN.	Bank asia tersuksEs yaitu Bank BE-CE-A, Bank BE-EN-I, dan Bank BE-TE-EN.
1_190	Bank dalam Penyehatan yaitu Bank permata, Bank sentral, dan Bank Sewu.	Bank dalam PenyEhatan yaitu Bank permata, Bank sEntral, dan Bank SEwu.
1_191	Bank dunia memberi suntikan dana kepada Bank danamon dan Bank jabar.	Bank dunia memberi suntikan dana kepada Bank danamon dan Bank jabar.
1_192	Bank konvensional di Indonesia diantaranya Bank lippo, Bank mega, dan Bank niaga.	Bank konvEnsional di IndonEsia diantaranya Bank lippo, Bank mEga, dan Bank niaga.
1_193	Bank muamalat merupakan pionir bank syariah di Indonesia.	Bank muamalat merupakan pionir bank syariah di IndonEsia.
1_194	Bank pembangunan asia jam berapa tutupnya?	Bank pembangunan asia jam berapa tutupnya?
1_195	Bantuan Bank syariah mandiri berjangka tiga tahun, akan dirE-vi-yu tiap tahun.	Bantuan Bank syariah mandiri berjangka tiga tahun, akan dirE-vi-yu tiap tahun.
1_196	Bantuan tersebut tidak terikat dengan proyek-proyek khusus.	Bantuan tersebut tidak terikat dengan proyEk-proyEk khusus.
1_197	Banyak bayi yang kekurangan gizi jelas Syifa..	Banyak bayi yang kekurangan gizi jelas Syifa..
1_198	Banyak orang yang memakai wig tiga-empat jam saja bisa pusing.	Banyak orang yang memakai wig tiga-empat jam saja bisa pusing.
1_199	Banyak pegawai yang masih trauma terhadap kasus kerusuhan di Sampit.	Banyak pegawai yang masih trauma terhadap kasus kerusuhan di Sampit.
1_200	Banyak pelanggaran yang tidak bisa dijangkau hukum imbuh Achmad Bagja.	Banyak pelanggaran yang tidak bisa dijangkau hukum imbuh Ah-mad Bag-ja.
1_201	Baru Aznani saja yang sudah haji itu, katanya.	Baru Aznani saja yang sudah haji itu, katanya.
1_202	Baru enam yang kembali ke Dephut hingga jam dua belas.	Baru enam yang kembali ke DEphut hingga jam dua belas.
1_203	Baru Syaiful dan dua saudaranya jelas Yusuf lagi.	Baru Syaiful dan dua saudaranya jelas Yusuf lagi.
1_204	Bayar disini maksudnya apa? Tanya Jeje Suraji dengan nada yang kesal.	Bayar disini maksudnya apa? Tanya JEjE Suraji dengan nada yang kesal.
1_205	Bayarnya bisa lewat transfer bank?	Bayarnya bisa lewat transfer bank?
1_206	Bayi dan bahkan orang tua jompo berjemur hingga jam sepuluh.	Bayi dan bahkan orang tua jompo berjemur hingga jam sepuluh.
1_207	Bayi sembilan bulan diculik jam tiga tadi.	Bayi sembilan bulan diculik jam tiga tadi.
1_208	Bea masuk sangat tinggi jelas Roy kepada Kompas di Jakarta.	BEa masuk sangat tinggi jelas Roy kepada Kompas di Jakarta.
1_209	Begitu pintu dibuka, tercium bau khas yang menusuk hidung.	Begitu pintu dibuka, tercium bau khas yang menusuk hidung.
1_210	BEJ cabut suspensi Indah Kiat atas perintah Iman Sucipto Umar.	BE-E-JE cabut suspEnsi Indah Kiat atas perintah Iman Sucipto Umar.
1_211	Belasan nenek-nenek menyuguhkan tarian Hawaii di hadapan Jip Hengky.	Belasan nEnEk-nEnEk menyuguhkan tarian Hawai di hadapan Jip HEngki.
1_212	Belum ada dampak signifikan dari kampanye boikot produk AmErika tersebut.	Belum ada dampak signifikan dari kampanye boikot produk AmErika tersebut.
1_213	Benar sekali teriak Imam Sueb dari Jakarta.	Benar sekali teriak Imam SuEb dari Jakarta.
