2_036	Fokus pembahasannya pada tata tertib fraksi.	Fokus pembahasannya pada tata tertib fraksi.
2_037	Formula ini masih memakai empat parameter.	Formula ini masih memakai empat paramEter.
2_038	Fuad Muhammad Syafrudin atau Udin menilai fundamentalisme agama jadi ancaman serius di masa depan.	Fuad Muhammad Syafrudin atau Udin menilai fundamEntalisme agama jadi ancaman serius di masa depan.
2_039	Gaji Eks DPRD Timtim Gatot Wibowo ditransfer ke rekening di Swiss.	Gaji Eks DE-PE-ER-DE Timtim Gatot Wibowo ditransfer ke rekening di Swiss.
2_040	Gelapkan semua lampu di Gedung MA perintah Gayo Luwes.	Gelapkan semua lampu di Gedung EM-A perintah Gayo Luwes.
2_041	Gelombang tsunami biasanya terjadi beberapa menit setelah gempa utama.	Gelombang su-na-mi biasanya terjadi beberapa menit setelah gempa utama.
2_042	Gemerlap dengan kilauan sinar lampu.	Gemerlap dengan kilauan sinar lampu.
2_043	Geografisnya sulit dijangkau ujar Fuad Aznan.	GEografisnya sulit dijangkau ujar Fuad Aznan.
2_044	Gimana cara bikin PBB?	Gimana cara bikin PE-BE-BE?
2_045	Gimana kabarnya mas?	Gimana kabarnya mas?
2_046	Gimana statusnya istri almarhum Taufan ?	Gimana statusnya istri almarhum Taufan ?
2_047	Gintings juga menyayangkan sikap Gubernur DIY Yogya.	Gintings juga menyayangkan sikap Gubernur DE-I-YE Yogya.
2_048	Gol bunuh diri yang spektakuler dari Grace Simon menyebabkan timnya kalah Empat nol.	Gol bunuh diri yang spEktakulEr dari GrEs Simon menyebabkan timnya kalah empat nol.
2_049	Gol luar biasa darinya menjadikan skor dua enam.	Gol luar biasa darinya menjadikan skor dua enam.
2_050	Golkar bantah boikot Mega bila Pansus Bulog terbentuk.	Golkar bantah boikot MEga bila Pansus Bulog terbentuk.
2_051	Gubernur DKI juga menerima Dubes Cina di Glumpang Tiga.	Gubernur DKI juga menerima Dubes Cina di Glumpang Tiga.
2_052	Gubernur Jambi Zulkifli Nurdin berkunjung ke DPRD Jatim.	Gubernur Jambi Zulkifli Nurdin berkunjung ke DE-PE-ER-DE Jatim.
2_053	Gue harus punya kelebihan di tempat lain gurau Anton.	GuE harus punya kelebihan di tempat lain gurau Anton.
2_054	Gugatan Siti Farikha ke DPR salah alamat.	Gugatan Siti Fari-kha ke DE-PE-ER salah alamat.
2_055	Guru STM Negeri Bireuen banyak yang kerjaannya hanya gurau belaka.	Guru ES-TE-EM Negeri Bireuen banyak yang kerjaannya hanya gurau belaka.
2_056	Habib memprotes mantan mensesneg yang diijinkan berangkat haji.	Habib memprotEs mantan mEnsEsneg yang diijinkan berangkat haji.
2_057	Hadir Ketua Sub komisi Yudikatif Choirul Imam.	Hadir Ketua Sub komisi Yudikatif Hoirul Imam.
2_058	Hadir sebagai narasumber adalah personel grup kesenian Tayub Lebdorini.	Hadir sebagai narasumber adalah personEl grup kesenian Tayub LEbdorini.
2_059	Hakim Agung Syafiuddin diharapkan merupakan orang egaliter.	Hakim Agung Syafiuddin diharapkan merupakan orang EgalitEr.
2_060	Hakim berencana tinjau TKP Syafiuddin dalam sidang Tommy Rabu depan.	Hakim berencana tinjau TE-KA-PE Syafiuddin dalam sidang Tommi Rabu depan.
2_061	Hal tersebut bisa ditemukan di dunia fashion perempuan	Hal tersebut bisa ditemukan di dunia fashion perempuan
2_062	Hal yang menyangkut tehnis perusahaan bukan termasuk dalam wewenangnya.	Hal yang menyangkut tehnis perusahaan bukan termasuk dalam wewenangnya.
2_063	Halaman kafe pun dikapling dengan deretan kursi rotan.	Halaman kafE pun dikapling dengan dErEtan kursi rotan.
2_064	Halo katanya sebanyak dua kali.	Halo katanya sebanyak dua kali.
2_065	Hamid percaya berbagai spanduk dapat merusak pemandangan kota.	Hamid percaya berbagai spanduk dapat merusak pemandangan kota.
2_066	Hamzah Haz Imbau Gus Dur Konsentrasi ke SI MPR.	Hamzah Haz imbau Gus Dur konsEntrasi ke ES-I EM-PE-ER.
2_067	Hanya delapan puluh tujuh anggota rapat konstitusi yang hadir.	Hanya delapan puluh tujuh anggota rapat konstitusi yang hadir.
2_068	Hasil laut dan bumi maluku umumnya diekspor ke Venezuela.	Hasil laut dan bumi maluku umumnya diEkspor ke VEnezuEla.
2_069	Hasto Admojo bekerja di bagian evaluasi produk dan bagian pengembangan aplikasi.	Hasto Ad-mo-jo bekerja di bagian Evaluasi produk dan bagian pengembangan aplikasi.
2_070	Hei interupsi!	HEi interupsi!
2_071	Helai-helai rambut itu sedikit demi sedikit digunting.	Helai-helai rambut itu sedikit demi sedikit digunting.
2_072	HGB saya bisa selesai berapa hari lagi?	HA-GE-BE saya bisa selesai berapa hari lagi?
2_073	Hidetoshi Nakata berprinsip bahwa hidup cuma sepotong waktu.	HidEtoshi Nakata berprinsip bahwa hidup cuma sepotong waktu.
2_074	Hidupkan alarm atau hidupkan lampu.	Hidupkan alarem atau hidupkan lampu.
2_075	Howard dan istrinya menginap di Hotel Horison.	Howard dan istrinya menginap di HotEl Horison.
2_076	Hubungan dengan IMF harus selesai November tahun ini.	Hubungan dengan I-EM-EF harus selesai NovEmber tahun ini.
2_077	Hubungi kantor polisi pada jam empat pagi atau sore hari.	Hubungi kantor polisi pada jam empat pagi atau sorE hari.
2_078	Hubungi polisi ujar Felix Hutabarat.	Hubungi polisi ujar FElix Hutabarat.
2_079	Hubungi satpam atau satuan keamanan gedung Pelindo dua.	Hubungi satpam atau satuan keamanan gedung PElindo dua.
2_080	Husein Syifa bukan tipe orang yang gampang puas.	HusEin Syifa bukan tipe orang yang gampang puas.
2_081	Ia bekerja di Departemen Kehutanan Atau Depkeh Kotamadya Binjai.	Ia bekerja di DepartemEn Kehutanan Atau DEpkEh Kotamadya Binjai.
2_082	Ia butuh transfusi darah.	Ia butuh transfusi darah.
2_083	Ia dijemput di depan selnya tanpa diborgol didampingi Elza Syarief.	Ia dijemput di depan selnya tanpa diborgol didampingi Elza SyariEf.
2_084	Ia dikenal sebagai figur yang relatif lebih bersih.	Ia dikenal sebagai figur yang rElatif lebih bersih.
2_085	Ia disebut sebagai pengkhianat bangsa.	Ia disebut sebagai pengkhianat bangsa.
2_086	Ia ditangkap di bandara Internasional Ninoy Aquino Jumat malam.	Ia ditangkap di bandara Internasional Ninoy Aquino Jumat malam.
2_087	Ia hanya mengatakan, kongkow-kongkow saja, tidak ada keputusan.	Ia hanya mengatakan, kongkow-kongkow saja, tidak ada keputusan.
2_088	Ia hendak membuang drum limbah ke Sungai Brantas.	Ia hendak membuang drum limbah ke Sungai Brantas.
2_089	Ia jatuh cinta kepada Hesti adik Ade Achmad.	Ia jatuh cinta kepada HEsti adik AdE Achmad.
2_090	Ia juga berniat memanggil Sihaloho untuk minta penjelasan.	Ia juga berniat memanggil Sihaloho untuk minta penjelasan.
2_091	Ia juga hengkang dari Pondok Pesantren Citeureup asuhan KH Hisyam Busri.	Ia juga hengkang dari Pondok Pesantren Citeureup asuhan KA-HA Hisyam Busri.
2_092	Ia mengungkapkan semua Radio Khusus Pemerintah Daerah telah bersikap tidak netral.	Ia mengungkapkan semua Radio Khusus Pemerintah Daerah telah bersikap tidak netral.
2_093	Ia menilai Syamsul Muarif hanya melakukan garis kebijakan partai PBB.	Ia menilai Syamsul Muarif hanya melakukan garis kebijakan partai PE-BE-BE.
2_094	Ia santai aja walaupun IHSG hanya menguat tipis.	Ia santai aja walaupun I-HA-ES-GE hanya menguat tipis.
2_095	Ia tidak menggubris soal-soal kecil ejaan.	Ia tidak menggubris soal-soal kecil Ejaan.
2_096	Ia tidak terlampau menghiraukan apakah stamina para jaksa cukup kuat.	Ia tidak terlampau menghiraukan apakah stamina para jaksa cukup kuat.
2_097	Ibu Mega bukan tipe yang suka bongkar pasang kabinet tukasnya.	Ibu MEga bukan tipe yang suka bongkar pasang kabinEt tukasnya.
2_098	Ical mengatakan apakah ada yang bisa dibantu untuk kasus Fadli Zon.	Ical mengatakan apakah ada yang bisa dibantu untuk kasus Fadli Zon.
2_099	Identitas apa saja yang dibutuhkan?	Identitas apa saja yang dibutuhkan?
2_100	Idris kemudian bertemu Amrozi untuk memberikan cek dan uang tunai.	Idris kemudian bertemu Amrozi untuk memberikan cEk dan uang tunai.
2_101	Idrus tak begitu hirau pada pertanyaan tersebut.	Idrus tak begitu hirau pada pertanyaan tersebut.
2_102	IHSG BEJ anjlok turun menembus batas psikologis.	I-HA-ES-GE BE-E-JE anjlok turun menembus batas psikologis.
2_103	Ikhtiar untuk mematahkan stigma itu tidak bisa hanya wacana.	Ikhtiar untuk mematahkan stigma itu tidak bisa hanya wacana.
2_104	IMB saya bisa selesai berapa hari lagi?	I-EM-BE saya bisa selesai berapa hari lagi?
2_105	IMF bukan penguasa.	I-EM-EF bukan penguasa.
2_106	Indeks Nasdaq dan Indeks Syariah.	IndEks Nasdaq dan IndEks Syariah.
2_107	Indra bersama Farikha akan mengadu ke Mabes Polri hari ini.	Indra bersama Farikha akan mengadu ke MabEs Polri hari ini.
2_108	Info biaya listrik Indofarma dan Kimia Farma.	Info biaya listrik Indofarma dan Kimia Farma.
2_109	Inggris juga akan mengirimkan pasukannya kemungkinan ke Uzbekistan.	Inggris juga akan mengirimkan pasukannya kemungkinan ke UzbEkistan.
2_110	Inggris terseok-seok ditinggal Josef Victor.	Inggris tersEok-sEok ditinggal JosEf Victor.
2_111	Ini berbeda dengan tipe umum penduduk Aceh di daratan.	Ini berbEda dengan tipe umum penduduk AcEh di daratan.
2_112	Ini erat kaitannya dengan otonomi Daerah.	Ini erat kaitannya dengan otonomi DaErah.
2_113	Ini kan konyol namanya, jelas Renny kepada Insyaf Santosa.	Ini kan konyol namanya, jelas REnni kepada Insyaf Santosa.
2_114	Ini sebetulnya film cerita remaja biasa.	Ini sebetulnya film cerita remaja biasa.
2_115	Ini sebuah lakon yang terdiri dari tiga subcerita.	Ini sebuah lakon yang terdiri dari tiga subcerita.
2_116	Ini tidak ada hubungannya dengan umat Islam, Kristen, Hindu, maupun Budha.	Ini tidak ada hubungannya dengan umat Islam, Kristen, Hindu, maupun Budha.
2_117	Ini yang disebut pseudodemokrasi.	Ini yang disebut psEudodEmokrasi.
2_118	Insentif guru swasta menjadi obrolan menarik di Hotel Cipta.	InsEntif guru swasta menjadi obrolan menarik di HotEl Cipta.
2_119	Investor jangan dibuat bingung soal wewenang itu.	InvEstor jangan dibuat bingung soal wewenang itu.
2_120	Irjen Depkeu Agus Haryanto dan Ipda Siringo-Ringo melakukan rapat tertutup.	IrjEn DEp-kEu Agus Haryanto dan Ipda Siringo-Ringo melakukan rapat tertutup.
2_121	Israel klaim mundur dari Ramallah dan Nablus.	IsraEl klaim mundur dari Ramallah dan Nablus.
2_122	Iswan bahkan menyarankan Pemprov Kaltim melupakan saja PT Intan.	Iswan bahkan menyarankan pEmprov Kaltim melupakan saja PT Intan.
2_123	Isyarat ini dikemukakan Chotibul Umam Wiranu.	Isyarat ini dikemukakan Cho-ti-bul Umam Wiranu.
2_124	Italia, Kroasia, Portugal, dan Denmark juga lolos ke semifinal.	Italia, Kroasia, Portugal, dan DEnmark juga lolos ke semifinal.
2_125	Itjen itu terpaksa mengencangkan ikat pinggang.	ItjEn itu terpaksa mengencangkan ikat pinggang.
2_126	Itu hanya masalah periode waktu yang berbeda.	Itu hanya masalah pEriode waktu yang berbEda.
2_127	Itu yang disebut badai fransisca.	Itu yang disebut badai fran-sis-ka.
2_128	Iya jadwal pastinya akan kami tetapkan.	Iya jadwal pastinya akan kami tetapkan.
2_129	Jadi Cina tidak perlu jauh-jauh membeli ke Australia atau Qatar.	Jadi Cina tidak perlu jauh-jauh membeli ke Australia atau Qatar.
2_130	Jadi enggak usah khawatir hibur Iwan SK.	Jadi engga usah khawatir hibur Iwan ES-KA.
2_131	Jadi hanya diskenario oleh tokoh utama, tukasnya.	Jadi hanya diskEnario oleh tokoh utama, tukasnya.
2_132	Jadi kapan kami harus melunasinya?	Jadi kapan kami harus melunasinya?
2_133	Jadi memang cukup waktu untuk menyembuhkan Iza Fadri.	Jadi mEmang cukup waktu untuk menyembuhkan Iza Fadri.
2_134	Jadi nggak ada yang dominan, urai Arifin.	Jadi engga ada yang dominan, urai Arifin.
2_135	Jadi sebagai draf tidak perlu terlalu sempurna.	Jadi sebagai draf tidak perlu terlalu sempurna.
2_136	Jadi tidak benar jika dikatakan sebagai forum ngerumpi.	Jadi tidak benar jika dikatakan sebagai forum ngerumpi.
2_137	Jadi, betul-betul pada portfolio politik dan keamanan.	Jadi, betul-betul pada portfolio politik dan keamanan.
2_138	Jadi, jangan terlalu risau investor asing takut datang, kata dia.	Jadi, jangan terlalu risau invEstor asing takut datang, kata dia.
2_139	Jadi, masyarakat tidak perlu panik karena stok Bulog cukup.	Jadi, masyarakat tidak perlu panik karena stok Bulog cukup.
2_140	Jakarta sudah pantas dijuluki kota koboi atau tanpa hukum.	Jakarta sudah pantas dijuluki kota koboi atau tanpa hukum.
2_141	Jaksa Agung enggan memberikan jawaban kepada Gubernur DIY itu.	Jaksa Agung enggan memberikan jawaban kepada Gubernur DE-I-YE itu.
2_142	Jalan bebas hambatan pun ramai warung kata Muzawi.	Jalan bEbas hambatan pun ramai warung kata Muzawi.
2_143	Jalan rezekinya memang harus begini jelas Sri.	Jalan rezekinya memang harus begini jelas Sri.
2_144	Jam kerja kantor pelayanan Bayu Air jam berapa?	Jam kerja kantor pelayanan Bayu Air jam berapa?
2_145	Jamsostek setuju naikkan premi iuran.	JamsostEk setuju naikkan prEmi iuran.
2_146	Jangan dianggap enteng faktor psikologis seperti ini, ujarnya.	Jangan dianggap EntEng faktor psikologis seperti ini, ujarnya.
2_147	Jangan heran jika kemudian muncul pula cabang-cabang senam joget.	Jangan hEran jika kemudian muncul pula cabang-cabang senam jogEt.
2_148	Jangan lagi bicara soal boikot produk AS.	Jangan lagi bicara soal boikot produk AS.
2_149	Jangan ngomong doang kata seorang sumber sambil terkekeh-kekeh.	Jangan ngomong doang kata seorang sumber sambil terkEkEh-kEkEh.
2_150	Jangan sampai operasi pasar ini disalahgunakan.	Jangan sampai operasi pasar ini disalahgunakan.
2_151	Jangan terkejut jika Brasil atau Inggris keok.	Jangan terkejut jika Brasil atau Inggris kEok.
2_152	Jangan terlampau pagi kata Roy seraya bergegas memasuki mobil.	Jangan terlampau pagi kata Roy seraya bergegas memasuki mobil.
2_153	Jangankan berharap orang memikirkan masalah dari perspektif global.	Jangankan berharap orang memikirkan masalah dari perspEktif global.
2_154	Jangkauan siaran mencapai pelosok daerah janji Oka.	Jangkauan siaran mencapai pelosok daErah janji Oka.
2_155	Jaringan terorisme global mengalihkan sasarannya pada target-target lunak.	Jaringan tErorisme global mengalihkan sasarannya pada targEt-targEt lunak.
2_156	Jenazah Martin Burnham hari Sabtu diterbangkan ke pangkalan AS.	Jenazah Martin Burn-ham hari Sabtu diterbangkan ke pangkalan A-ES.
2_157	Jenderal Bimantoro enggan ladeni wartawan.	JEnderal Bimantoro enggan ladEni wartawan.
2_158	Jenis bom yang mematikan meliputi bom beracun, bom laut, dan bom molotov.	Jenis bom yang mematikan meliputi bom beracun, bom laut, dan bom molotov.
2_159	Jika kunjungan itu dikatakan sebagai ukhuwah islamiyah saya tidak setuju.	Jika kunjungan itu dikatakan sebagai ukhuwah islamiyah saya tidak setuju.
2_160	Jika kurs rupiah berfluktuasi, Abdurrahman Wahid diminta turun.	Jika kurs rupiah berfluktuasi, Abdurrahman Wahid diminta turun.
2_161	Jika menengok hasil-hasil survei sebelumnya, rakyat belum merasakan kesejahteraan yang merata.	Jika menEngok hasil-hasil survEi sebelumnya, rakyat belum merasakan kesejahteraan yang merata.
2_162	Jika menolak, maka DPW orang tersebut dibekukan.	Jika menolak, maka DE-PE-WE orang tersebut dibekukan.
2_163	Jika para pejabat ramai-ramai cuti atau mundur mungkin rakyat akan senang.	Jika para pejabat ramai-ramai cuti atau mundur mungkin rakyat akan senang.
2_164	Jika pesan telah dilakukan melalui web, apakah perlu konfirmasi lagi?	Jika pesan telah dilakukan melalui wEb, apakah perlu konfirmasi lagi?
2_165	JKW dulunya walikota Solo dan gubernur DKI.	JE-KA-WE dulunya walikota Solo dan gubernur DE-KA-I.
2_166	Joko ogah menyebutkan kerugian materiil yang dialami pihak perusahaan.	Joko ogah menyebutkan kerugian materiil yang dialami pihak perusahaan.
2_167	Julia Tumengkol menyimpan semua uangnya di Bank himpunan saudara.	Julia Tumengkol menyimpan semua uangnya di Bank himpunan saudara.
2_168	Jumlah wanita lebih banyak di lapangan golf ketimbang di kantor.	Jumlah wanita lebih banyak di lapangan golf ketimbang di kantor.
2_169	Kami berharap adanya konsolidasi lebih erat lagi antara pasar modal dengan pemerintah.	Kami berharap adanya konsolidasi lebih erat lagi antara pasar modal dengan pemerintah.
2_170	Ke mana lagi kalau tidak minta tolong ke ulama.	Ke mana lagi kalau tidak minta tolong ke ulama.
2_171	Ke nomer rekening berapa saya bisa transfer?	Ke nomer rekening berapa saya bisa transfer?
2_172	Konduitenya selama ini baik, komentar kritikus film lokal Taiwan.	Konduitenya selama ini baik, komEntar kritikus film lokal Taiwan.
2_173	Konsep gerakan mandiri membangun desa.	KonsEp gerakan mandiri membangun dEsa.
2_174	Konsep pembangunan yang dijalankan Paliudju terkesan absurd dan mengada-ada.	KonsEp pembangunan yang dijalankan Pali-ud-ju terkesan ab-surd dan mengada-ada.
2_175	Konsep yang saya bikin mengikuti Konsep Bopunjur.	KonsEp yang saya bikin mengikuti KonsEp Bopunjur.
2_176	Konsernya akan ramai apalagi jika grup musik ABG yang tampil.	KonsErnya akan ramai apalagi jika grup musik A-BE-GE yang tampil.
2_177	Konsul RI di Tawau dijabat Kopral Dua Syafei.	Konsul RI di Tawau dijabat Kopral Dua SyafEi.
2_178	Konvoi ini dinilai bisa memanaskan situasi dan meresahkan warga.	Konvoi ini dinilai bisa memanaskan situasi dan meresahkan warga.
2_179	Konvoi ratusan kendaraan bermotor roda dua dan empat itu sangat bising.	Konvoi ratusan kendaraan bermotor roda dua dan empat itu sangat bising.
2_180	Konvoi resmi hanya diperuntukkan bagi rombongan Presiden Megawati.	Konvoi resmi hanya diperuntukkan bagi rombongan PrEsiden MEgawati.
2_181	Koordinator Instansi Kehutanan Pusat di Provinsi Jambi dipegang Syamsul Huda.	Koordinator Instansi Kehutanan Pusat di Provinsi Jambi dipegang Syamsul Huda.
2_182	Kreativitas daerah dalam memenej personel	KrEativitas daErah dalam memEnEj personEl
2_183	Kurang tepat jika Kuasa hukum Eurico ditunjuk sebagai anggota pansus.	Kurang tepat jika Kuasa hukum Eu-ri-ko ditunjuk sebagai anggota pansus.
2_184	Kusbini membantah dan mengatakan Zulkifli atau Zulfikar bekerja sebagai wiraswasta.	Kusbini membantah dan mengatakan Zulkifli atau Zulfikar bekerja sebagai wiraswasta.
2_185	Kwik menilai IMF Mencla-Mencle.	Kwik menilai I-EM-EF Mencla-MenclE.
2_186	Kwik Siap Jadi Saksi Gugatan Ke IMF Jelas Reza.	Kwik Siap Jadi Saksi Gugatan Ke I-EM-EF Jelas REza.
2_187	Mari kita tiru komitmen Jepang untuk menjaga kondisi pulaunya yang sangat asri.	Mari kita tiru komitmen Jepang untuk menjaga kondisi pulaunya yang sangat asri.
2_188	Masyarakat meminta agar polisi mengubek-ngubek tempat itu.	Masyarakat meminta agar polisi mengubek-ngubek tempat itu.
2_189	P tiga uwe kini tolak semua upaya dialog.	P tiga uwE kini tolak semua upaya dialog.
2_190	Pendekatan yang diambil Hassan Abdel Rahman untuk menangani kebakaran hutan cukup pragmatis.	Pendekatan yang diambil Hassan AbdEl Rahman untuk menangani kebakaran hutan cukup pragmatis.
2_191	Penumpangnya antara lain Roy Marten dan Argo Bromo.	Penumpangnya antara lain Roy MartEn dan Argo Bromo.
2_192	Perlu dikonfirmasikan apakah aliran modal swasta yang keluar neto atau bruto.	Perlu dikonfirmasikan apakah aliran modal swasta yang keluar nEto atau bruto.
2_193	Pertandingan Jumat siang akan dimenangi oleh Brasil.	Pertandingan Jumat siang akan dimenangi olEh Bra-sil.
2_194	Pria itu bernama Aberson Marley Sihaloho.	Pria itu bernama Aberson Mar-lEy Sihaloho.
2_195	Roknya bisa kelar hari ini juga jam delapan tepat?	Roknya bisa kelar hari ini juga jam delapan tepat?
2_196	Rumah Agus Miftach dirampok orang bergolok.	Rumah Agus Mif-tah dirampok orang bergolok.
2_197	Sejak semalam Ngadiyem terus mengerang kesakitan.	Sejak semalam Ngadiyem terus mengerang kesakitan.
2_198	Semua terjadi akibat proses yang mandeg tersebut kata Arif dari Kediri.	Semua terjadi akibat prosEs yang mandeg tersebut kata Arif dari Kediri.
2_199	Terdapat berbagai ucapan Presiden yang dianggap pelanggaran haluan negara atau bernuansa negatif.	Terdapat berbagai ucapan PrEsidEn yang dianggap pelanggaran haluan negara atau bernuansa nEgatif.
2_200	Yoichi beberapa kali menjuarai Japan Open.	Yoichi beberapa kali menjuarai Japan Open.
2_201	Ada dana nonbudgeter bulog yang diselewengkan.	Ada dana nonbad-jEter bulog yang diselEwEngkan.
2_202	Ada kecenderungan saling jegal di panggung politik akhir-akhir ini.	Ada kecenderungan saling jegal di panggung politik akhir-akhir ini.
2_203	Apa kabar pak?	Apa kabar pak?
2_204	Apakah pesanan Bapak David Seaman bisa rampung senin depan?	Apakah pesanan Bapak Da-vid SEa-man bisa rampung senin depan?
2_205	Apakah pesanan dianggap batal?	Apakah pesanan dianggap batal?
2_206	Apakah pintu carport terbuka?	Apakah pintu kar-port terbuka?
2_207	Apakah pintu carport tertutup?	Apakah pintu kar-port tertutup?
2_208	Apakah pintu dapur terbuka?	Apakah pintu dapur terbuka?
2_209	Apakah pintu dapur tertutup?	Apakah pintu dapur tertutup?
2_210	Apakah ruangan TV gelap?	Apakah ruangan TEVE gelap?
2_211	Apakah saya dapat menambah anggota dan sebagainya?	Apakah saya dapat menambah anggota dan sebagainya?
2_212	Apakah saya harus mengurus kartu keluarga dulu?	Apakah saya harus mengurus kartu keluarga dulu?
2_213	Apakah semua operator dapat diakses dengan nomer telepon tersebut?	Apakah semua operator dapat diaksEs dengan nomer tElEpon tersebut?
2_214	Apakah sensor mainannya bisa nyala?	Apakah sEnsor mainannya bisa nyala?
2_215	Area Parkir dipenuhi oleh puluhan bus yang digunakan pendemo untuk parkir.	ArEa Parkir dipenuhi olEh puluhan bus yang digunakan pendEmo untuk parkir.
2_216	Bagaimana caranya atau apa syaratnya?	Bagaimana caranya atau apa syaratnya?
2_217	Bagaimana caranya mendapatkan bantuan untuk mendapatkan layanan?	Bagaimana caranya mendapatkan bantuan untuk mendapatkan layanan?
2_218	Bagaimana jika saya gagal menghubungi nomer layanan pemesanan?	Bagaimana jika saya gagal menghubungi nomer layanan pemesanan?
2_219	Bagaimana jika saya lupa membawa nomer registrasi saya?	Bagaimana jika saya lupa membawa nomer rEgistrasi saya?
2_220	Bagaimana kabar anda? Kata Eddy Syofian.	Bagaimana kabar anda? Kata Ed-di Syo-fi-an.
